cell_id,source_archive,target_archive,csv_rel,row_index,column_index,field,english,german,classification,status,reason,source_sha256
acc252c4c24e2597fdf25216,app_text01.dx11.mvgl,app_text04.dx11.mvgl,message/s00_0_2ndtruer_00_d057_m180_010.mbe/000_Sheet1.csv,1,2,string 2,"You did well, boy. As a reward, I will grant your wish.","Du hast es gut gemacht, Junge, als Belohnung werde ich dir deinen Wunsch erfüllen.",translate,translated,displayed-string,50125ff08ec8640338fefb18e2006329882ff9061baf5266f65b427c0a4f3bac
3f94bc01f6f5a2cc800ac32f,app_text01.dx11.mvgl,app_text04.dx11.mvgl,message/s00_0_2ndtruer_00_d057_m180_010.mbe/000_Sheet1.csv,1,3,string2 3,pic_voice,pic_voice,protected,protected,resource-or-id,cab7b17cba7f601c1eccfd3be53c8e051c4ae21bfa05a8b49ea8a2e976e30cff
b3f51791f8f5441782dd50dc,app_text01.dx11.mvgl,app_text04.dx11.mvgl,message/s00_0_2ndtruer_00_d057_m180_010.mbe/000_Sheet1.csv,1,4,string 4,"You did well, boy. As a reward, I will grant your wish.","Du hast es gut gemacht, Junge, als Belohnung werde ich dir deinen Wunsch erfüllen.",translate,translated,displayed-string,50125ff08ec8640338fefb18e2006329882ff9061baf5266f65b427c0a4f3bac
678149dbceaff5bf53fb3468,app_text01.dx11.mvgl,app_text04.dx11.mvgl,message/s00_0_2ndtruer_00_d057_m180_010.mbe/000_Sheet1.csv,2,2,string 2,"You wish to become one with my greatness and destroy humanity, yes?","Ihr wollt eins werden mit meiner Größe und die Menschheit zerstören, ja?",translate,translated,displayed-string,aba5bd76dd594591a1540058816edef59ffe38a488c8708ac777215326b97158
00598deca56f2843c44620f6,app_text01.dx11.mvgl,app_text04.dx11.mvgl,message/s00_0_2ndtruer_00_d057_m180_010.mbe/000_Sheet1.csv,2,3,string2 3,pic_voice,pic_voice,protected,protected,resource-or-id,cab7b17cba7f601c1eccfd3be53c8e051c4ae21bfa05a8b49ea8a2e976e30cff
ccaacd489965605246468462,app_text01.dx11.mvgl,app_text04.dx11.mvgl,message/s00_0_2ndtruer_00_d057_m180_010.mbe/000_Sheet1.csv,2,4,string 4,"You wish to become one with my greatness and destroy humanity, yes?","Ihr wollt eins werden mit meiner Größe und die Menschheit zerstören, ja?",translate,translated,displayed-string,aba5bd76dd594591a1540058816edef59ffe38a488c8708ac777215326b97158
2f26de26b6b70e41c8451348,app_text01.dx11.mvgl,app_text04.dx11.mvgl,message/s00_0_2ndtruer_00_d057_m180_010.mbe/000_Sheet1.csv,3,2,string 2,Agh... AGH...!,Agh... AGH... AGH...!,translate,translated,displayed-string,7a8de3731f44f937006bd1e2c678bdbb49e3fac1b8a18e21c5a32a721b4ccd8e
ef0cfec3890b434c5354011a,app_text01.dx11.mvgl,app_text04.dx11.mvgl,message/s00_0_2ndtruer_00_d057_m180_010.mbe/000_Sheet1.csv,3,3,string2 3,pic_voice,pic_voice,protected,protected,resource-or-id,cab7b17cba7f601c1eccfd3be53c8e051c4ae21bfa05a8b49ea8a2e976e30cff
db323b1aeffe0ac47e09b5dc,app_text01.dx11.mvgl,app_text04.dx11.mvgl,message/s00_0_2ndtruer_00_d057_m180_010.mbe/000_Sheet1.csv,3,4,string 4,Agh... AGH...!,Agh... AGH... AGH...!,translate,translated,displayed-string,7a8de3731f44f937006bd1e2c678bdbb49e3fac1b8a18e21c5a32a721b4ccd8e
ebc97a5ef21ec6b6e53117da,app_text01.dx11.mvgl,app_text04.dx11.mvgl,message/s00_0_2ndtruer_00_d057_m180_010.mbe/000_Sheet1.csv,4,2,string 2,Was that...Shion?!,War das... Shion?!,translate,translated,displayed-string,1c3fe82478e5465eeaa06396c252d079f6ee9198c08c9ef4ee4942f4e2ba6729
5c452a512a42471eb3267ade,app_text01.dx11.mvgl,app_text04.dx11.mvgl,message/s00_0_2ndtruer_00_d057_m180_010.mbe/000_Sheet1.csv,4,3,string2 3,pic_voice,pic_voice,protected,protected,resource-or-id,cab7b17cba7f601c1eccfd3be53c8e051c4ae21bfa05a8b49ea8a2e976e30cff
15465d591ba5a7903ccd7fdf,app_text01.dx11.mvgl,app_text04.dx11.mvgl,message/s00_0_2ndtruer_00_d057_m180_010.mbe/000_Sheet1.csv,4,4,string 4,Was that...Shion?!,War das... Shion?!,translate,translated,displayed-string,1c3fe82478e5465eeaa06396c252d079f6ee9198c08c9ef4ee4942f4e2ba6729
