cell_id,source_archive,target_archive,csv_rel,row_index,column_index,field,english,german,classification,status,reason,source_sha256
09a149702cca3b2285e7632d,app_text01.dx11.mvgl,app_text04.dx11.mvgl,message/s14_b_comedyrt_ab_d066_m010_010.mbe/000_Sheet1.csv,1,2,string 2,Day 66,Tag 66,translate,translated,displayed-string,783943479238ba8557021a98a53adad18346ddc48b1e165d6bee9491547db1aa
ed36e7ec2372d77bcccd6952,app_text01.dx11.mvgl,app_text04.dx11.mvgl,message/s14_b_comedyrt_ab_d066_m010_010.mbe/000_Sheet1.csv,1,3,string2 3,pic_voice,pic_voice,protected,protected,resource-or-id,cab7b17cba7f601c1eccfd3be53c8e051c4ae21bfa05a8b49ea8a2e976e30cff
bb254edf00f92e5e7dbcab8e,app_text01.dx11.mvgl,app_text04.dx11.mvgl,message/s14_b_comedyrt_ab_d066_m010_010.mbe/000_Sheet1.csv,1,4,string 4,Day 66,Tag 66,translate,translated,displayed-string,783943479238ba8557021a98a53adad18346ddc48b1e165d6bee9491547db1aa
feabb74e887dfb518be8b11d,app_text01.dx11.mvgl,app_text04.dx11.mvgl,message/s14_b_comedyrt_ab_d066_m010_010.mbe/000_Sheet1.csv,2,2,string 2,"Up and at 'em, troops! Time to rise and shine!","Auf und auf, Truppen! Zeit, aufzustehen und zu glänzen!",translate,translated,displayed-string,a25c468ae6cead94370f7a1723f685616ff807b81f9d328bf37e18e1422265a9
f0271b1ac33cbbffbb5d4627,app_text01.dx11.mvgl,app_text04.dx11.mvgl,message/s14_b_comedyrt_ab_d066_m010_010.mbe/000_Sheet1.csv,2,3,string2 3,s14_B_ComedyRt_Ab_d066_m010_010_0030,s14_B_ComedyRt_Ab_d066_m010_010_0030,protected,protected,resource-or-id,983995a455a4367664ddb4953439cb281631a2d102253e70d071ba6b249559c6
90274af72c8a7e0dc2102bdb,app_text01.dx11.mvgl,app_text04.dx11.mvgl,message/s14_b_comedyrt_ab_d066_m010_010.mbe/000_Sheet1.csv,2,4,string 4,"Up and at 'em, troops! Time to rise and shine!","Auf und auf, Truppen! Zeit, aufzustehen und zu glänzen!",translate,translated,displayed-string,a25c468ae6cead94370f7a1723f685616ff807b81f9d328bf37e18e1422265a9
4bd2cc045f923c2b7859e0dc,app_text01.dx11.mvgl,app_text04.dx11.mvgl,message/s14_b_comedyrt_ab_d066_m010_010.mbe/000_Sheet1.csv,3,2,string 2,Get ready for your 66th day of active service here at Last Defense Academy!,Machen Sie sich bereit für Ihren 66. aktiven Dienst hier an der Last Defense Academy!,translate,translated,displayed-string,a3db7106c1717f879858f68f806b649c64c29d14b7a2a2c1045ddd145dd18937
217f691ba2d776b04608ccd5,app_text01.dx11.mvgl,app_text04.dx11.mvgl,message/s14_b_comedyrt_ab_d066_m010_010.mbe/000_Sheet1.csv,3,3,string2 3,s14_B_ComedyRt_Ab_d066_m010_010_0040,s14_B_ComedyRt_Ab_d066_m010_010_0040,protected,protected,resource-or-id,850eee6c8b641b269c6510cac174702e40708110fc6209c8589eba1b5f095b39
b5170c673de11dcfda0b3d1f,app_text01.dx11.mvgl,app_text04.dx11.mvgl,message/s14_b_comedyrt_ab_d066_m010_010.mbe/000_Sheet1.csv,3,4,string 4,Get ready for your 66th day of active service here at Last Defense Academy!,Machen Sie sich bereit für Ihren 66. aktiven Dienst hier an der Last Defense Academy!,translate,translated,displayed-string,a3db7106c1717f879858f68f806b649c64c29d14b7a2a2c1045ddd145dd18937
d941bedeb553b3e871d444f9,app_text01.dx11.mvgl,app_text04.dx11.mvgl,message/s14_b_comedyrt_ab_d066_m010_010.mbe/000_Sheet1.csv,4,2,string 2,Prepare to spend another day enduring the unendurable and suffering the insufferable to pave the way for humanity's future greatness!,"Bereiten Sie sich darauf vor, einen weiteren Tag damit zu verbringen, das Unbedenkliche und Leidende zu ertragen, das unauslöschlich ist, um den Weg für die zukünftige Größe der Menschheit zu ebnen!",translate,translated,displayed-string,f0b3fc3b395b0c6e6b9e08fde24cf345fa26411cf1a8c309de332e6d9959973d
5c9abd9dadbde780b49b721b,app_text01.dx11.mvgl,app_text04.dx11.mvgl,message/s14_b_comedyrt_ab_d066_m010_010.mbe/000_Sheet1.csv,4,3,string2 3,s14_B_ComedyRt_Ab_d066_m010_010_0050,s14_B_ComedyRt_Ab_d066_m010_010_0050,protected,protected,resource-or-id,90f8216b1aabc4044aade5ec37d0f61002edd6f9983e23826342b972eb87083f
91d9019db377b9ba3222c8fa,app_text01.dx11.mvgl,app_text04.dx11.mvgl,message/s14_b_comedyrt_ab_d066_m010_010.mbe/000_Sheet1.csv,4,4,string 4,Prepare to spend another day enduring the unendurable and suffering the insufferable to pave the way for humanity's future greatness!,"Bereiten Sie sich darauf vor, einen weiteren Tag damit zu verbringen, das Unbedenkliche und Leidende zu ertragen, das unauslöschlich ist, um den Weg für die zukünftige Größe der Menschheit zu ebnen!",translate,translated,displayed-string,f0b3fc3b395b0c6e6b9e08fde24cf345fa26411cf1a8c309de332e6d9959973d
3c66bc213cb30b3c6ea53c38,app_text01.dx11.mvgl,app_text04.dx11.mvgl,message/s14_b_comedyrt_ab_d066_m010_010.mbe/000_Sheet1.csv,5,2,string 2,Be ready to give your lives to protect our beloved school from the vile and barbaric enemy!,"Sei bereit, dein Leben zu geben, um unsere geliebte Schule vor dem widerlichen und barbarischen Feind zu schützen!",translate,translated,displayed-string,93e5f01b83f86de645249424e358f56be70be999706fe6304917ebffdd0728d0
f259ebe24abfeeed79580116,app_text01.dx11.mvgl,app_text04.dx11.mvgl,message/s14_b_comedyrt_ab_d066_m010_010.mbe/000_Sheet1.csv,5,3,string2 3,s14_B_ComedyRt_Ab_d066_m010_010_0060,s14_B_ComedyRt_Ab_d066_m010_010_0060,protected,protected,resource-or-id,5bb5f5fcbf226f456986ff46c0e0270704deab719180cd378b48b2208356e5c9
e69bf0b45f4212fbbca38d00,app_text01.dx11.mvgl,app_text04.dx11.mvgl,message/s14_b_comedyrt_ab_d066_m010_010.mbe/000_Sheet1.csv,5,4,string 4,Be ready to give your lives to protect our beloved school from the vile and barbaric enemy!,"Sei bereit, dein Leben zu geben, um unsere geliebte Schule vor dem widerlichen und barbarischen Feind zu schützen!",translate,translated,displayed-string,93e5f01b83f86de645249424e358f56be70be999706fe6304917ebffdd0728d0
