cell_id,source_archive,target_archive,csv_rel,row_index,column_index,field,english,german,classification,status,reason,source_sha256
19771b7ddf014f20f9b48fa2,app_text01.dx11.mvgl,app_text04.dx11.mvgl,message/g_chr008ima_05.mbe/000_Sheet1.csv,1,2,string 2,I'm just using this sewing machine to patch up these clothes I found while I was out exploring.,"Ich benutze nur diese Nähmaschine, um diese Kleidung zu flicken, die ich während meiner Erkundung fand.",translate,translated,displayed-string,21f794c0345ef53a344a48029e48629fa622fc34001fcd7362dbd38c78c0d60d
d8d843295b282f8f14a527c8,app_text01.dx11.mvgl,app_text04.dx11.mvgl,message/g_chr008ima_05.mbe/000_Sheet1.csv,1,3,string2 3,pic_voice,pic_voice,protected,protected,resource-or-id,cab7b17cba7f601c1eccfd3be53c8e051c4ae21bfa05a8b49ea8a2e976e30cff
596abe633c69d010b65d65ec,app_text01.dx11.mvgl,app_text04.dx11.mvgl,message/g_chr008ima_05.mbe/000_Sheet1.csv,1,4,string 4,I'm just using this sewing machine to patch up these clothes I found while I was out exploring.,"Ich benutze nur diese Nähmaschine, um diese Kleidung zu flicken, die ich während meiner Erkundung fand.",translate,translated,displayed-string,21f794c0345ef53a344a48029e48629fa622fc34001fcd7362dbd38c78c0d60d
1acd515dd888b7ff34e71577,app_text01.dx11.mvgl,app_text04.dx11.mvgl,message/g_chr008ima_05.mbe/000_Sheet1.csv,2,2,string 2,"They still have plenty of life left in them. If I fix these holes, they'll make great loungewear.","Wenn ich diese Löcher kriege, machen sie tolle Loungewear.",translate,translated,displayed-string,4d993ca96208509fb0e7e4d2c5b168fcb36dc701718a1054ead124789f47253f
017fae22af4a6a05f7970b55,app_text01.dx11.mvgl,app_text04.dx11.mvgl,message/g_chr008ima_05.mbe/000_Sheet1.csv,2,3,string2 3,pic_voice,pic_voice,protected,protected,resource-or-id,cab7b17cba7f601c1eccfd3be53c8e051c4ae21bfa05a8b49ea8a2e976e30cff
1cc9c6a380ef32ebc1ae570e,app_text01.dx11.mvgl,app_text04.dx11.mvgl,message/g_chr008ima_05.mbe/000_Sheet1.csv,2,4,string 4,"They still have plenty of life left in them. If I fix these holes, they'll make great loungewear.","Wenn ich diese Löcher kriege, machen sie tolle Loungewear.",translate,translated,displayed-string,4d993ca96208509fb0e7e4d2c5b168fcb36dc701718a1054ead124789f47253f
64c1b0a3f06522265b0da889,app_text01.dx11.mvgl,app_text04.dx11.mvgl,message/g_chr008ima_05.mbe/000_Sheet1.csv,3,2,string 2,"You can sew, too? You really have tons of life skills.",Sie können auch nähen? Sie haben wirklich Tonnen von Leben Fähigkeiten.,translate,translated,displayed-string,3995a7b7928a30abc7c816ba6235aecf82b42e45d2dcd3edc9eeffe6e69fa6d9
4b41eb42009803c92fa8ead7,app_text01.dx11.mvgl,app_text04.dx11.mvgl,message/g_chr008ima_05.mbe/000_Sheet1.csv,3,3,string2 3,pic_voice,pic_voice,protected,protected,resource-or-id,cab7b17cba7f601c1eccfd3be53c8e051c4ae21bfa05a8b49ea8a2e976e30cff
c4627379e1cbe55238224d18,app_text01.dx11.mvgl,app_text04.dx11.mvgl,message/g_chr008ima_05.mbe/000_Sheet1.csv,3,4,string 4,"You can sew, too? You really have tons of life skills.",Sie können auch nähen? Sie haben wirklich Tonnen von Leben Fähigkeiten.,translate,translated,displayed-string,3995a7b7928a30abc7c816ba6235aecf82b42e45d2dcd3edc9eeffe6e69fa6d9
cedfdea1d392045c61e2569d,app_text01.dx11.mvgl,app_text04.dx11.mvgl,message/g_chr008ima_05.mbe/000_Sheet1.csv,4,2,string 2,But why not just make new clothes in the Gift-O-Matic instead of repairing ones you found?,"Aber warum machen Sie nicht einfach neue Kleider in der Gift-O-Matic, anstatt die zu reparieren, die Sie gefunden haben?",translate,translated,displayed-string,a3dbb8dec04c0757a8012ea78f223d7e99b3a2b20ecef16602da8edda66dfd92
b65bab047cb9175c91b337ef,app_text01.dx11.mvgl,app_text04.dx11.mvgl,message/g_chr008ima_05.mbe/000_Sheet1.csv,4,3,string2 3,pic_voice,pic_voice,protected,protected,resource-or-id,cab7b17cba7f601c1eccfd3be53c8e051c4ae21bfa05a8b49ea8a2e976e30cff
f08b92b76ed642a5a5357b65,app_text01.dx11.mvgl,app_text04.dx11.mvgl,message/g_chr008ima_05.mbe/000_Sheet1.csv,4,4,string 4,But why not just make new clothes in the Gift-O-Matic instead of repairing ones you found?,"Aber warum machen Sie nicht einfach neue Kleider in der Gift-O-Matic, anstatt die zu reparieren, die Sie gefunden haben?",translate,translated,displayed-string,a3dbb8dec04c0757a8012ea78f223d7e99b3a2b20ecef16602da8edda66dfd92
6c2207c296647a72d69809b9,app_text01.dx11.mvgl,app_text04.dx11.mvgl,message/g_chr008ima_05.mbe/000_Sheet1.csv,5,2,string 2,"That's definitely an option, but us financially lacking types don't feel comfortable in brand new clothes.","Das ist definitiv eine Option, aber wir finanziell fehlende Typen fühlen sich in brandneuen Kleidern nicht wohl.",translate,translated,displayed-string,974a44d4a81f305f013a88b65ea4d5733d30ba087d1c89bad00f151446dada8c
255d658bbe83d793c50f1705,app_text01.dx11.mvgl,app_text04.dx11.mvgl,message/g_chr008ima_05.mbe/000_Sheet1.csv,5,3,string2 3,pic_voice,pic_voice,protected,protected,resource-or-id,cab7b17cba7f601c1eccfd3be53c8e051c4ae21bfa05a8b49ea8a2e976e30cff
e829e148649857b448eda086,app_text01.dx11.mvgl,app_text04.dx11.mvgl,message/g_chr008ima_05.mbe/000_Sheet1.csv,5,4,string 4,"That's definitely an option, but us financially lacking types don't feel comfortable in brand new clothes.","Das ist definitiv eine Option, aber wir finanziell fehlende Typen fühlen sich in brandneuen Kleidern nicht wohl.",translate,translated,displayed-string,974a44d4a81f305f013a88b65ea4d5733d30ba087d1c89bad00f151446dada8c
e1d12caad68a3d04166e1799,app_text01.dx11.mvgl,app_text04.dx11.mvgl,message/g_chr008ima_05.mbe/000_Sheet1.csv,6,2,string 2,Some well-used secondhand clothing is the best choice there is for lounging at home!,Einige gut gebrauchte gebrauchte Kleidung ist die beste Wahl gibt es zum Lüften zu Hause!,translate,translated,displayed-string,f0ff3afed3380e9359882b247a37f0cbc8f18047deb1ac0d400ebbd4d40a5d74
7c709188bafaa6b7f29b22f2,app_text01.dx11.mvgl,app_text04.dx11.mvgl,message/g_chr008ima_05.mbe/000_Sheet1.csv,6,3,string2 3,pic_voice,pic_voice,protected,protected,resource-or-id,cab7b17cba7f601c1eccfd3be53c8e051c4ae21bfa05a8b49ea8a2e976e30cff
56878a496210357468d26ec0,app_text01.dx11.mvgl,app_text04.dx11.mvgl,message/g_chr008ima_05.mbe/000_Sheet1.csv,6,4,string 4,Some well-used secondhand clothing is the best choice there is for lounging at home!,Einige gut gebrauchte gebrauchte Kleidung ist die beste Wahl gibt es zum Lüften zu Hause!,translate,translated,displayed-string,f0ff3afed3380e9359882b247a37f0cbc8f18047deb1ac0d400ebbd4d40a5d74
