cell_id,source_archive,target_archive,csv_rel,row_index,column_index,field,english,german,classification,status,reason,source_sha256
eda2d3381a429a20a8063ee7,app_text01.dx11.mvgl,app_text04.dx11.mvgl,message/s09_b_occultrt_bb_d087_m010_010.mbe/000_Sheet1.csv,1,2,string 2,Day 87,Tag 87,translate,translated,displayed-string,db56995cb5b659d6f806e1093b563984a4ce11b6443d8d6abc9d7bd681ebbcc9
84605b12e7c556df8fefa534,app_text01.dx11.mvgl,app_text04.dx11.mvgl,message/s09_b_occultrt_bb_d087_m010_010.mbe/000_Sheet1.csv,1,3,string2 3,pic_voice,pic_voice,protected,protected,resource-or-id,cab7b17cba7f601c1eccfd3be53c8e051c4ae21bfa05a8b49ea8a2e976e30cff
844c440b51fc1cf5378c6d24,app_text01.dx11.mvgl,app_text04.dx11.mvgl,message/s09_b_occultrt_bb_d087_m010_010.mbe/000_Sheet1.csv,1,4,string 4,Day 87,Tag 87,translate,translated,displayed-string,db56995cb5b659d6f806e1093b563984a4ce11b6443d8d6abc9d7bd681ebbcc9
0148a4c1517abd71adf05694,app_text01.dx11.mvgl,app_text04.dx11.mvgl,message/s09_b_occultrt_bb_d087_m010_010.mbe/000_Sheet1.csv,2,2,string 2,"Up and at 'em, troops! Time to rise and shine!","Auf und auf, Truppen! Zeit, aufzustehen und zu glänzen!",translate,translated,displayed-string,a25c468ae6cead94370f7a1723f685616ff807b81f9d328bf37e18e1422265a9
d5d621569b1f82c6ff0a4fcd,app_text01.dx11.mvgl,app_text04.dx11.mvgl,message/s09_b_occultrt_bb_d087_m010_010.mbe/000_Sheet1.csv,2,3,string2 3,pic_voice,pic_voice,protected,protected,resource-or-id,cab7b17cba7f601c1eccfd3be53c8e051c4ae21bfa05a8b49ea8a2e976e30cff
32ad902988ab0a9b25d5bb79,app_text01.dx11.mvgl,app_text04.dx11.mvgl,message/s09_b_occultrt_bb_d087_m010_010.mbe/000_Sheet1.csv,2,4,string 4,"Up and at 'em, troops! Time to rise and shine!","Auf und auf, Truppen! Zeit, aufzustehen und zu glänzen!",translate,translated,displayed-string,a25c468ae6cead94370f7a1723f685616ff807b81f9d328bf37e18e1422265a9
0a18a38ae467569ba6a57bf1,app_text01.dx11.mvgl,app_text04.dx11.mvgl,message/s09_b_occultrt_bb_d087_m010_010.mbe/000_Sheet1.csv,3,2,string 2,Get ready for your 87th day of active service here at Last Defense Academy!,Machen Sie sich bereit für Ihren 87. Tag des aktiven Dienstes hier an der Last Defense Academy!,translate,translated,displayed-string,c6203d47765604ddf22a5b1613559b6c72834da952098e9f2428667eff1b267a
bcee827b146936a5e4ca84e8,app_text01.dx11.mvgl,app_text04.dx11.mvgl,message/s09_b_occultrt_bb_d087_m010_010.mbe/000_Sheet1.csv,3,3,string2 3,pic_voice,pic_voice,protected,protected,resource-or-id,cab7b17cba7f601c1eccfd3be53c8e051c4ae21bfa05a8b49ea8a2e976e30cff
ca7ea5c763dbacaef2e68391,app_text01.dx11.mvgl,app_text04.dx11.mvgl,message/s09_b_occultrt_bb_d087_m010_010.mbe/000_Sheet1.csv,3,4,string 4,Get ready for your 87th day of active service here at Last Defense Academy!,Machen Sie sich bereit für Ihren 87. Tag des aktiven Dienstes hier an der Last Defense Academy!,translate,translated,displayed-string,c6203d47765604ddf22a5b1613559b6c72834da952098e9f2428667eff1b267a
ba9819a342a01e69707a7f03,app_text01.dx11.mvgl,app_text04.dx11.mvgl,message/s09_b_occultrt_bb_d087_m010_010.mbe/000_Sheet1.csv,4,2,string 2,Prepare to spend another day enduring the unendurable and suffering the insufferable to pave the way for humanity's future greatness!,"Bereiten Sie sich darauf vor, einen weiteren Tag damit zu verbringen, das Unbedenkliche und Leidende zu ertragen, das unauslöschlich ist, um den Weg für die zukünftige Größe der Menschheit zu ebnen!",translate,translated,displayed-string,f0b3fc3b395b0c6e6b9e08fde24cf345fa26411cf1a8c309de332e6d9959973d
7b2bc21399be2671fc8d2607,app_text01.dx11.mvgl,app_text04.dx11.mvgl,message/s09_b_occultrt_bb_d087_m010_010.mbe/000_Sheet1.csv,4,3,string2 3,pic_voice,pic_voice,protected,protected,resource-or-id,cab7b17cba7f601c1eccfd3be53c8e051c4ae21bfa05a8b49ea8a2e976e30cff
7e124dced9631bd4cf1a4e58,app_text01.dx11.mvgl,app_text04.dx11.mvgl,message/s09_b_occultrt_bb_d087_m010_010.mbe/000_Sheet1.csv,4,4,string 4,Prepare to spend another day enduring the unendurable and suffering the insufferable to pave the way for humanity's future greatness!,"Bereiten Sie sich darauf vor, einen weiteren Tag damit zu verbringen, das Unbedenkliche und Leidende zu ertragen, das unauslöschlich ist, um den Weg für die zukünftige Größe der Menschheit zu ebnen!",translate,translated,displayed-string,f0b3fc3b395b0c6e6b9e08fde24cf345fa26411cf1a8c309de332e6d9959973d
5794da7655fb8650ac67d176,app_text01.dx11.mvgl,app_text04.dx11.mvgl,message/s09_b_occultrt_bb_d087_m010_010.mbe/000_Sheet1.csv,5,2,string 2,Be ready to give your lives to protect our beloved school from the vile and barbaric enemy!,"Sei bereit, dein Leben zu geben, um unsere geliebte Schule vor dem widerlichen und barbarischen Feind zu schützen!",translate,translated,displayed-string,93e5f01b83f86de645249424e358f56be70be999706fe6304917ebffdd0728d0
7571630d07081b5be667de97,app_text01.dx11.mvgl,app_text04.dx11.mvgl,message/s09_b_occultrt_bb_d087_m010_010.mbe/000_Sheet1.csv,5,3,string2 3,pic_voice,pic_voice,protected,protected,resource-or-id,cab7b17cba7f601c1eccfd3be53c8e051c4ae21bfa05a8b49ea8a2e976e30cff
76227cdf3ca8337ccb232440,app_text01.dx11.mvgl,app_text04.dx11.mvgl,message/s09_b_occultrt_bb_d087_m010_010.mbe/000_Sheet1.csv,5,4,string 4,Be ready to give your lives to protect our beloved school from the vile and barbaric enemy!,"Sei bereit, dein Leben zu geben, um unsere geliebte Schule vor dem widerlichen und barbarischen Feind zu schützen!",translate,translated,displayed-string,93e5f01b83f86de645249424e358f56be70be999706fe6304917ebffdd0728d0
aced0179009725fe182005e6,app_text01.dx11.mvgl,app_text04.dx11.mvgl,message/s09_b_occultrt_bb_d087_m010_010.mbe/000_Sheet1.csv,6,2,string 2,"No Eva, huh...","Keine Eva, huh...",translate,translated,displayed-string,c548b05319dff4b196f40f2e199675cc0540d19b229dde068c19836df9bf8c4b
aefd4e73c6e17e193663bfb1,app_text01.dx11.mvgl,app_text04.dx11.mvgl,message/s09_b_occultrt_bb_d087_m010_010.mbe/000_Sheet1.csv,6,3,string2 3,pic_voice,pic_voice,protected,protected,resource-or-id,cab7b17cba7f601c1eccfd3be53c8e051c4ae21bfa05a8b49ea8a2e976e30cff
55cb66cd57d43dd2a4361f5e,app_text01.dx11.mvgl,app_text04.dx11.mvgl,message/s09_b_occultrt_bb_d087_m010_010.mbe/000_Sheet1.csv,6,4,string 4,"No Eva, huh...","Keine Eva, huh...",translate,translated,displayed-string,c548b05319dff4b196f40f2e199675cc0540d19b229dde068c19836df9bf8c4b
04238fbe2eba6fe1716ca9bb,app_text01.dx11.mvgl,app_text04.dx11.mvgl,message/s09_b_occultrt_bb_d087_m010_010.mbe/000_Sheet1.csv,7,2,string 2,"{fc(57e4f1)A few more days of this, and I'd probably stop checking.}","{fc(57e4f1)Noch ein paar Tage, und ich würde wahrscheinlich aufhören zu überprüfen.}",translate,translated,displayed-string:fc-repair,1bbd324ad5563b5dcee606b27782922fc7653a0ecfa0efabd18d53274f4c9fc8
bde3ffa5038dc740aede24e2,app_text01.dx11.mvgl,app_text04.dx11.mvgl,message/s09_b_occultrt_bb_d087_m010_010.mbe/000_Sheet1.csv,7,3,string2 3,pic_voice,pic_voice,protected,protected,resource-or-id,cab7b17cba7f601c1eccfd3be53c8e051c4ae21bfa05a8b49ea8a2e976e30cff
774a077b4a04f0494eaf0349,app_text01.dx11.mvgl,app_text04.dx11.mvgl,message/s09_b_occultrt_bb_d087_m010_010.mbe/000_Sheet1.csv,7,4,string 4,"{fc(57e4f1)A few more days of this, and I'd probably stop checking.}","{fc(57e4f1)Noch ein paar Tage, und ich würde wahrscheinlich aufhören zu überprüfen.}",translate,translated,displayed-string:fc-repair,1bbd324ad5563b5dcee606b27782922fc7653a0ecfa0efabd18d53274f4c9fc8
41f97b1a13c74f968112dc07,app_text01.dx11.mvgl,app_text04.dx11.mvgl,message/s09_b_occultrt_bb_d087_m010_010.mbe/000_Sheet1.csv,8,2,string 2,{fc(57e4f1)Not to mention there's just over ten days left.},"{fc(57e4f1)Ganz zu schweigen davon, dass es noch etwas mehr als zehn Tage gibt.}",translate,translated,displayed-string:fc-repair,7156f9b9cce01a482e3ae796b9083e0c4b84b13de03e53b1a2839569844dc86b
54d7c5e0fd018e50b07f7f2c,app_text01.dx11.mvgl,app_text04.dx11.mvgl,message/s09_b_occultrt_bb_d087_m010_010.mbe/000_Sheet1.csv,8,3,string2 3,pic_voice,pic_voice,protected,protected,resource-or-id,cab7b17cba7f601c1eccfd3be53c8e051c4ae21bfa05a8b49ea8a2e976e30cff
177a786d034fa2e41f9275e8,app_text01.dx11.mvgl,app_text04.dx11.mvgl,message/s09_b_occultrt_bb_d087_m010_010.mbe/000_Sheet1.csv,8,4,string 4,{fc(57e4f1)Not to mention there's just over ten days left.},"{fc(57e4f1)Ganz zu schweigen davon, dass es noch etwas mehr als zehn Tage gibt.}",translate,translated,displayed-string:fc-repair,7156f9b9cce01a482e3ae796b9083e0c4b84b13de03e53b1a2839569844dc86b
