cell_id,source_archive,target_archive,csv_rel,row_index,column_index,field,english,german,classification,status,reason,source_sha256
074826044d28375d40c6952a,app_text01.dx11.mvgl,app_text04.dx11.mvgl,message/s12_0_fantasyr_00_d015_m090_010.mbe/000_Sheet1.csv,1,2,string 2,Wow... This guy looks pretty strong...,"Wow, dieser Kerl sieht ziemlich stark aus.",translate,translated,displayed-string,7c7894529122b659c4b6580460b458fb78389f48dd3d4b754e84f45dc970b648
d9d181e2341596a89fb4b7b3,app_text01.dx11.mvgl,app_text04.dx11.mvgl,message/s12_0_fantasyr_00_d015_m090_010.mbe/000_Sheet1.csv,1,3,string2 3,s12_0_FantasyR_00_d015_m090_010_0010,s12_0_FantasyR_00_d015_m090_010_0010,protected,protected,resource-or-id,1c9ecd85a7d76dd4a2ee9bf150a7ca31387d6373997a3949586e1cf21d752f70
bcc412cef399a5672027ad62,app_text01.dx11.mvgl,app_text04.dx11.mvgl,message/s12_0_fantasyr_00_d015_m090_010.mbe/000_Sheet1.csv,1,4,string 4,Wow... This guy looks pretty strong...,"Wow, dieser Kerl sieht ziemlich stark aus.",translate,translated,displayed-string,7c7894529122b659c4b6580460b458fb78389f48dd3d4b754e84f45dc970b648
6fa489f22051e34ed05a81b4,app_text01.dx11.mvgl,app_text04.dx11.mvgl,message/s12_0_fantasyr_00_d015_m090_010.mbe/000_Sheet1.csv,2,2,string 2,"He'll try to break away and attack us from a distance. Be careful, everyone.","Er wird versuchen, uns aus der Ferne zu attackieren.",translate,translated,displayed-string,7833194277ac66fbfa5555c63ceb0971730f373c2641a8ce9a35f28bffa72632
8a803f8ec3046e88dd0be8e3,app_text01.dx11.mvgl,app_text04.dx11.mvgl,message/s12_0_fantasyr_00_d015_m090_010.mbe/000_Sheet1.csv,2,3,string2 3,s12_0_FantasyR_00_d015_m090_010_0020,s12_0_FantasyR_00_d015_m090_010_0020,protected,protected,resource-or-id,602463acb443ea9654a9fae9c00a224082005a1fafd78fc6ceac257bc153cba8
5704dcd7ec62b101fab4bf49,app_text01.dx11.mvgl,app_text04.dx11.mvgl,message/s12_0_fantasyr_00_d015_m090_010.mbe/000_Sheet1.csv,2,4,string 4,"He'll try to break away and attack us from a distance. Be careful, everyone.","Er wird versuchen, uns aus der Ferne zu attackieren.",translate,translated,displayed-string,7833194277ac66fbfa5555c63ceb0971730f373c2641a8ce9a35f28bffa72632
e6df8e744c5615e650b41105,app_text01.dx11.mvgl,app_text04.dx11.mvgl,message/s12_0_fantasyr_00_d015_m090_010.mbe/000_Sheet1.csv,3,2,string 2,"Hey, I told you to knock it off with that future talk!","Hey, ich habe dir gesagt, du sollst mit dem zukünftigen Gespräch aufhören!",translate,translated,displayed-string,1c7c0c1dd08b26143c8d911cba32cf2d69fbe6ae9e22b75cff4b8b68dc35201f
bbc578148d1dcc6449208a60,app_text01.dx11.mvgl,app_text04.dx11.mvgl,message/s12_0_fantasyr_00_d015_m090_010.mbe/000_Sheet1.csv,3,3,string2 3,s12_0_FantasyR_00_d015_m090_010_0030,s12_0_FantasyR_00_d015_m090_010_0030,protected,protected,resource-or-id,6ad5ae183ec4dfce537efada658258df7a6221ff842cf897d72b959820dbb354
43be404487f39c201478c1b7,app_text01.dx11.mvgl,app_text04.dx11.mvgl,message/s12_0_fantasyr_00_d015_m090_010.mbe/000_Sheet1.csv,3,4,string 4,"Hey, I told you to knock it off with that future talk!","Hey, ich habe dir gesagt, du sollst mit dem zukünftigen Gespräch aufhören!",translate,translated,displayed-string,1c7c0c1dd08b26143c8d911cba32cf2d69fbe6ae9e22b75cff4b8b68dc35201f
5b6f6b0cdab40c021aa8c014,app_text01.dx11.mvgl,app_text04.dx11.mvgl,message/s12_0_fantasyr_00_d015_m090_010.mbe/000_Sheet1.csv,4,2,string 2,Sorry...,Tut mir leid...,translate,translated,displayed-string,51335374627e92a3c63bfd618de206d729ba2adbb17242d405fb77b1227d2a99
44203a8dcb3fd1fdc3419a6a,app_text01.dx11.mvgl,app_text04.dx11.mvgl,message/s12_0_fantasyr_00_d015_m090_010.mbe/000_Sheet1.csv,4,3,string2 3,s12_0_FantasyR_00_d015_m090_010_0040,s12_0_FantasyR_00_d015_m090_010_0040,protected,protected,resource-or-id,c083de92c3cfa39a569e3122b23ad82a53a3e61469836ee43473f4f54c91a7dd
de7339436f2d7b8ba57750f9,app_text01.dx11.mvgl,app_text04.dx11.mvgl,message/s12_0_fantasyr_00_d015_m090_010.mbe/000_Sheet1.csv,4,4,string 4,Sorry...,Tut mir leid...,translate,translated,displayed-string,51335374627e92a3c63bfd618de206d729ba2adbb17242d405fb77b1227d2a99
