cell_id,source_archive,target_archive,csv_rel,row_index,column_index,field,english,german,classification,status,reason,source_sha256
b657e47fdf297aae06b77bc2,app_text01.dx11.mvgl,app_text04.dx11.mvgl,message/s13_b_lovelove_b0_d051_m020_010.mbe/000_Sheet1.csv,1,2,string 2,"{fc(57e4f1)Well, I thought I was steeled, until...}","{fc(57e4f1)Nun, ich dachte, ich wäre gestahlt, bis...}",translate,translated,displayed-string:fc-repair,98491fba2ef9963a361eacedd39ff2217b1b1ff9a081b63c02b68b5a876e0109
c3ee23632d0551c5d8ffd4e0,app_text01.dx11.mvgl,app_text04.dx11.mvgl,message/s13_b_lovelove_b0_d051_m020_010.mbe/000_Sheet1.csv,1,4,string 4,"{fc(57e4f1)Well, I thought I was steeled, until...}","{fc(57e4f1)Nun, ich dachte, ich wäre gestahlt, bis...}",translate,translated,displayed-string:fc-repair,98491fba2ef9963a361eacedd39ff2217b1b1ff9a081b63c02b68b5a876e0109
f06b6c534c27317e03c97a39,app_text01.dx11.mvgl,app_text04.dx11.mvgl,message/s13_b_lovelove_b0_d051_m020_010.mbe/000_Sheet1.csv,2,2,string 2,W-Well? How do I look?,Wie sehe ich aus?,translate,translated,displayed-string,7539bec4252be5de154f488dffd29a56c48e76d96c818946b4256822cd0c6b4d
da39a01a791aedc06e5b1a61,app_text01.dx11.mvgl,app_text04.dx11.mvgl,message/s13_b_lovelove_b0_d051_m020_010.mbe/000_Sheet1.csv,2,3,string2 3,s13_B_LoveLove_B0_d051_m020_010_0020,s13_B_LoveLove_B0_d051_m020_010_0020,protected,protected,resource-or-id,e03322e8f2d81bd9efcdea66b35947360ce64371cafcd7cf2beea90bfc731c4f
b8f45b205cf1764095eca632,app_text01.dx11.mvgl,app_text04.dx11.mvgl,message/s13_b_lovelove_b0_d051_m020_010.mbe/000_Sheet1.csv,2,4,string 4,W-Well? How do I look?,Wie sehe ich aus?,translate,translated,displayed-string,7539bec4252be5de154f488dffd29a56c48e76d96c818946b4256822cd0c6b4d
aebd79990303c567212d606b,app_text01.dx11.mvgl,app_text04.dx11.mvgl,message/s13_b_lovelove_b0_d051_m020_010.mbe/000_Sheet1.csv,3,2,string 2,G-Great...,Großartig.,translate,translated,displayed-string,659f4178af46dc3cb8c31f196e113755ec79b52e81f63f4eb393d055f1efcb09
1ff328516d4b311e43434c4d,app_text01.dx11.mvgl,app_text04.dx11.mvgl,message/s13_b_lovelove_b0_d051_m020_010.mbe/000_Sheet1.csv,3,3,string2 3,pic_voice,pic_voice,protected,protected,resource-or-id,cab7b17cba7f601c1eccfd3be53c8e051c4ae21bfa05a8b49ea8a2e976e30cff
0181abcf91bc8c44cc0bd3d8,app_text01.dx11.mvgl,app_text04.dx11.mvgl,message/s13_b_lovelove_b0_d051_m020_010.mbe/000_Sheet1.csv,3,4,string 4,G-Great...,Großartig.,translate,translated,displayed-string,659f4178af46dc3cb8c31f196e113755ec79b52e81f63f4eb393d055f1efcb09
0dd221f4a4c0635850557c21,app_text01.dx11.mvgl,app_text04.dx11.mvgl,message/s13_b_lovelove_b0_d051_m020_010.mbe/000_Sheet1.csv,4,2,string 2,"{fc(57e4f1)Kyoshika had asked me out to the Leisure Lounge, and suddenly I was in an unexpected situation...}","{fc(57e4f1)Kyoshika hatte mich in die Freizeitlounge eingeladen, und plötzlich war ich in einer unerwarteten Situation...}",translate,translated,displayed-string:fc-repair,7f29ee5b49fe430154b6ebfef44b9acc809415f52009ed7e6e0838f50f548b5a
cb44c76537a905417ad79338,app_text01.dx11.mvgl,app_text04.dx11.mvgl,message/s13_b_lovelove_b0_d051_m020_010.mbe/000_Sheet1.csv,4,4,string 4,"{fc(57e4f1)Kyoshika had asked me out to the Leisure Lounge, and suddenly I was in an unexpected situation...}","{fc(57e4f1)Kyoshika hatte mich in die Freizeitlounge eingeladen, und plötzlich war ich in einer unerwarteten Situation...}",translate,translated,displayed-string:fc-repair,7f29ee5b49fe430154b6ebfef44b9acc809415f52009ed7e6e0838f50f548b5a
