cell_id,source_archive,target_archive,csv_rel,row_index,column_index,field,english,german,classification,status,reason,source_sha256
b3840b06fbb612513c134294,app_text01.dx11.mvgl,app_text04.dx11.mvgl,message/s14_b_comedyrt_00_d040_m130_010.mbe/000_Sheet1.csv,1,2,string 2,Th-The pain... It hurts...,Der Schmerz... es tut weh...,translate,translated,displayed-string,7ace8d31b5074ab08b82ea0b0fabd1eed25502faac8788f87261394611965535
90fa5a80caa481e7ceabebd4,app_text01.dx11.mvgl,app_text04.dx11.mvgl,message/s14_b_comedyrt_00_d040_m130_010.mbe/000_Sheet1.csv,1,3,string2 3,s14_B_ComedyRt_00_d040_m130_010_0010,s14_B_ComedyRt_00_d040_m130_010_0010,protected,protected,resource-or-id,dbd8650d26197b4f7048624053d127f94387d9321ccfbdf3d943d39227b6ba7f
722d8ea5ad7dc677ae54ca10,app_text01.dx11.mvgl,app_text04.dx11.mvgl,message/s14_b_comedyrt_00_d040_m130_010.mbe/000_Sheet1.csv,1,4,string 4,Th-The pain... It hurts...,Der Schmerz... es tut weh...,translate,translated,displayed-string,7ace8d31b5074ab08b82ea0b0fabd1eed25502faac8788f87261394611965535
69fd09b7ba0acd6585a5912d,app_text01.dx11.mvgl,app_text04.dx11.mvgl,message/s14_b_comedyrt_00_d040_m130_010.mbe/000_Sheet1.csv,2,2,string 2,Why... Why would you do something...so cruel...,Warum würdest du etwas so Grausames tun?,translate,translated,displayed-string,9e88546950ab80f5d5daa76d3c6dcdd26a588401e4bf09e205f8d6032b4e5d2a
f995055361dd4013bcb9d4ec,app_text01.dx11.mvgl,app_text04.dx11.mvgl,message/s14_b_comedyrt_00_d040_m130_010.mbe/000_Sheet1.csv,2,3,string2 3,s14_B_ComedyRt_00_d040_m130_010_0020,s14_B_ComedyRt_00_d040_m130_010_0020,protected,protected,resource-or-id,4e95dbfc65e166b0b19dd28b1d8531f80763f1ed255d456e998093704b0776a9
4269a02e1fc3a41535445858,app_text01.dx11.mvgl,app_text04.dx11.mvgl,message/s14_b_comedyrt_00_d040_m130_010.mbe/000_Sheet1.csv,2,4,string 4,Why... Why would you do something...so cruel...,Warum würdest du etwas so Grausames tun?,translate,translated,displayed-string,9e88546950ab80f5d5daa76d3c6dcdd26a588401e4bf09e205f8d6032b4e5d2a
bdfdbbb4eebd2efbbba35298,app_text01.dx11.mvgl,app_text04.dx11.mvgl,message/s14_b_comedyrt_00_d040_m130_010.mbe/000_Sheet1.csv,3,2,string 2,Cruel? Silly commander...,Grausamer Befehlshaber...,translate,translated,displayed-string,9ddf002b78ce9f6094fb64950c8a9802b6ad4810a81770032cb13f0617d6ee61
a5c30ce8b7a973cfcc619466,app_text01.dx11.mvgl,app_text04.dx11.mvgl,message/s14_b_comedyrt_00_d040_m130_010.mbe/000_Sheet1.csv,3,3,string2 3,s14_B_ComedyRt_00_d040_m130_010_0030,s14_B_ComedyRt_00_d040_m130_010_0030,protected,protected,resource-or-id,8de885a9f51ca980095311e2d92a498b30d7d8c00545b02f56b81d9d1afafdc5
811db1e245240867486a1656,app_text01.dx11.mvgl,app_text04.dx11.mvgl,message/s14_b_comedyrt_00_d040_m130_010.mbe/000_Sheet1.csv,3,4,string 4,Cruel? Silly commander...,Grausamer Befehlshaber...,translate,translated,displayed-string,9ddf002b78ce9f6094fb64950c8a9802b6ad4810a81770032cb13f0617d6ee61
5f05ff985c11983b456c72ed,app_text01.dx11.mvgl,app_text04.dx11.mvgl,message/s14_b_comedyrt_00_d040_m130_010.mbe/000_Sheet1.csv,4,2,string 2,The really cruel part is yet to come!,Der wirklich grausame Teil wird noch kommen!,translate,translated,displayed-string,0d465f0ea7e1b9e043e60c2567473301256fb6da1e09c1afdb4e4f35c0ccb6ec
e81015dcd43ed2dc78cafde8,app_text01.dx11.mvgl,app_text04.dx11.mvgl,message/s14_b_comedyrt_00_d040_m130_010.mbe/000_Sheet1.csv,4,3,string2 3,s14_B_ComedyRt_00_d040_m130_010_0040,s14_B_ComedyRt_00_d040_m130_010_0040,protected,protected,resource-or-id,aaca8b2e7d0d7145b39f9b7a91af8685168bd0cfd84671eed3fe046c00afc480
f0c6f4dec9409d83c0d77401,app_text01.dx11.mvgl,app_text04.dx11.mvgl,message/s14_b_comedyrt_00_d040_m130_010.mbe/000_Sheet1.csv,4,4,string 4,The really cruel part is yet to come!,Der wirklich grausame Teil wird noch kommen!,translate,translated,displayed-string,0d465f0ea7e1b9e043e60c2567473301256fb6da1e09c1afdb4e4f35c0ccb6ec
791d3b12bc378d68f508164b,app_text01.dx11.mvgl,app_text04.dx11.mvgl,message/s14_b_comedyrt_00_d040_m130_010.mbe/000_Sheet1.csv,5,2,string 2,Yes. The final blow. Let's kill him immediately.,"Ja, der letzte Schlag, bringen wir ihn sofort um.",translate,translated,displayed-string,c58a42b548b4acc4f0b1b3d93d76fef4ae4f081affb2c653ab80a490e16df117
0ecf79e82402d405ce89cc78,app_text01.dx11.mvgl,app_text04.dx11.mvgl,message/s14_b_comedyrt_00_d040_m130_010.mbe/000_Sheet1.csv,5,3,string2 3,s14_B_ComedyRt_00_d040_m130_010_0050,s14_B_ComedyRt_00_d040_m130_010_0050,protected,protected,resource-or-id,2bffc4cf49b45d71bd96de9a226174eb942ac65f6821b5f1619edebf130cae76
ab5671112a15b3fa2ac3e03c,app_text01.dx11.mvgl,app_text04.dx11.mvgl,message/s14_b_comedyrt_00_d040_m130_010.mbe/000_Sheet1.csv,5,4,string 4,Yes. The final blow. Let's kill him immediately.,"Ja, der letzte Schlag, bringen wir ihn sofort um.",translate,translated,displayed-string,c58a42b548b4acc4f0b1b3d93d76fef4ae4f081affb2c653ab80a490e16df117
2d555d20e7e5f7a3b7fa025e,app_text01.dx11.mvgl,app_text04.dx11.mvgl,message/s14_b_comedyrt_00_d040_m130_010.mbe/000_Sheet1.csv,6,2,string 2,H-Hold on! At least listen to what I have to—,"Hör wenigstens zu, was ich tun muss.",translate,translated,displayed-string,ff9160c95b84026a6b568da2aff937fd40918ef1df6aac094a1e473af4f71efd
dc0ddbdfc0cd173c2aa9487b,app_text01.dx11.mvgl,app_text04.dx11.mvgl,message/s14_b_comedyrt_00_d040_m130_010.mbe/000_Sheet1.csv,6,3,string2 3,s14_B_ComedyRt_00_d040_m130_010_0060,s14_B_ComedyRt_00_d040_m130_010_0060,protected,protected,resource-or-id,887effb61916a5a1a194efa73727f2497ba32599fd0f8f2a11d5399897fd9f3d
a3d90934b31fae060e5bf55b,app_text01.dx11.mvgl,app_text04.dx11.mvgl,message/s14_b_comedyrt_00_d040_m130_010.mbe/000_Sheet1.csv,6,4,string 4,H-Hold on! At least listen to what I have to—,"Hör wenigstens zu, was ich tun muss.",translate,translated,displayed-string,ff9160c95b84026a6b568da2aff937fd40918ef1df6aac094a1e473af4f71efd
75c2550a6d095cea9e25d3b6,app_text01.dx11.mvgl,app_text04.dx11.mvgl,message/s14_b_comedyrt_00_d040_m130_010.mbe/000_Sheet1.csv,7,2,string 2,"Nope, sorry! My attention span's too short for that!","Nein, meine Aufmerksamkeitsspanne ist zu kurz dafür!",translate,translated,displayed-string,646245f605d58aab8a1e4119dfeeb261bbdae37d25d10545e7009c52ec15566f
13facf27c4b014e77af4a0a0,app_text01.dx11.mvgl,app_text04.dx11.mvgl,message/s14_b_comedyrt_00_d040_m130_010.mbe/000_Sheet1.csv,7,3,string2 3,s14_B_ComedyRt_00_d040_m130_010_0070,s14_B_ComedyRt_00_d040_m130_010_0070,protected,protected,resource-or-id,b3f0a37a43e01043634316ec4324329d5b9e0b5f5f00b9833fd428454425399d
483c0d6500b31a466dcb30b8,app_text01.dx11.mvgl,app_text04.dx11.mvgl,message/s14_b_comedyrt_00_d040_m130_010.mbe/000_Sheet1.csv,7,4,string 4,"Nope, sorry! My attention span's too short for that!","Nein, meine Aufmerksamkeitsspanne ist zu kurz dafür!",translate,translated,displayed-string,646245f605d58aab8a1e4119dfeeb261bbdae37d25d10545e7009c52ec15566f
