cell_id,source_archive,target_archive,csv_rel,row_index,column_index,field,english,german,classification,status,reason,source_sha256
8c25c367a847ded789a7499c,app_text01.dx11.mvgl,app_text04.dx11.mvgl,message/s14_a_splatter_ab_d094_m040_010.mbe/000_Sheet1.csv,1,2,string 2,The life sign count is down to four... There's so few of us left.,Die Anzahl der Lebenszeichen ist auf vier gesunken... es sind noch so wenige von uns übrig.,translate,translated,displayed-string,393386076e6e0ecc5ab508556cb34c01ae07745993b433d41dcfaecd652f33ff
b53c1e7ea9b90c43b6071158,app_text01.dx11.mvgl,app_text04.dx11.mvgl,message/s14_a_splatter_ab_d094_m040_010.mbe/000_Sheet1.csv,1,3,string2 3,pic_voice,pic_voice,protected,protected,resource-or-id,cab7b17cba7f601c1eccfd3be53c8e051c4ae21bfa05a8b49ea8a2e976e30cff
24c042471dd8d5d311093483,app_text01.dx11.mvgl,app_text04.dx11.mvgl,message/s14_a_splatter_ab_d094_m040_010.mbe/000_Sheet1.csv,1,4,string 4,The life sign count is down to four... There's so few of us left.,Die Anzahl der Lebenszeichen ist auf vier gesunken... es sind noch so wenige von uns übrig.,translate,translated,displayed-string,393386076e6e0ecc5ab508556cb34c01ae07745993b433d41dcfaecd652f33ff
7a2e9a45a1d2d565545c80d2,app_text01.dx11.mvgl,app_text04.dx11.mvgl,message/s14_a_splatter_ab_d094_m040_010.mbe/000_Sheet1.csv,2,2,string 2,"Yeah, it's sad... But...I don't know what we should do...","Ja, es ist traurig... aber... ich weiß nicht, was wir tun sollten...",translate,translated,displayed-string,a7516e8a613a7f97f4836341b82481f8f8b861e3b688dd71bbc6c1e596c08863
dd0767ea66df55558abd82ad,app_text01.dx11.mvgl,app_text04.dx11.mvgl,message/s14_a_splatter_ab_d094_m040_010.mbe/000_Sheet1.csv,2,3,string2 3,pic_voice,pic_voice,protected,protected,resource-or-id,cab7b17cba7f601c1eccfd3be53c8e051c4ae21bfa05a8b49ea8a2e976e30cff
a2d2e7dd027d2f82b95c563b,app_text01.dx11.mvgl,app_text04.dx11.mvgl,message/s14_a_splatter_ab_d094_m040_010.mbe/000_Sheet1.csv,2,4,string 4,"Yeah, it's sad... But...I don't know what we should do...","Ja, es ist traurig... aber... ich weiß nicht, was wir tun sollten...",translate,translated,displayed-string,a7516e8a613a7f97f4836341b82481f8f8b861e3b688dd71bbc6c1e596c08863
7dbf5fff10648fbdfefe9538,app_text01.dx11.mvgl,app_text04.dx11.mvgl,message/s14_a_splatter_ab_d094_m040_010.mbe/000_Sheet1.csv,3,2,string 2,...,...,protected,protected,non-linguistic,ab5df625bc76dbd4e163bed2dd888df828f90159bb93556525c31821b6541d46
02fd67d1d445e807460d984f,app_text01.dx11.mvgl,app_text04.dx11.mvgl,message/s14_a_splatter_ab_d094_m040_010.mbe/000_Sheet1.csv,3,3,string2 3,pic_voice,pic_voice,protected,protected,resource-or-id,cab7b17cba7f601c1eccfd3be53c8e051c4ae21bfa05a8b49ea8a2e976e30cff
77a8438f8974b2f8d2424685,app_text01.dx11.mvgl,app_text04.dx11.mvgl,message/s14_a_splatter_ab_d094_m040_010.mbe/000_Sheet1.csv,3,4,string 4,...,...,protected,protected,non-linguistic,ab5df625bc76dbd4e163bed2dd888df828f90159bb93556525c31821b6541d46
dabe2bddfe4b187fa10a9219,app_text01.dx11.mvgl,app_text04.dx11.mvgl,message/s14_a_splatter_ab_d094_m040_010.mbe/000_Sheet1.csv,4,2,string 2,{fc(57e4f1)I couldn't think of anything to say.},{fc(57e4f1)Mir fiel nichts ein.},translate,translated,displayed-string:fc-repair,79aa280d69ed132f724b65f8157a199f476e72b7c2a6a8ca0f3038da3898f559
49ad470471802ea0614650e2,app_text01.dx11.mvgl,app_text04.dx11.mvgl,message/s14_a_splatter_ab_d094_m040_010.mbe/000_Sheet1.csv,4,4,string 4,{fc(57e4f1)I couldn't think of anything to say.},{fc(57e4f1)Mir fiel nichts ein.},translate,translated,displayed-string:fc-repair,79aa280d69ed132f724b65f8157a199f476e72b7c2a6a8ca0f3038da3898f559
14f2a944f96e0f90cb263211,app_text01.dx11.mvgl,app_text04.dx11.mvgl,message/s14_a_splatter_ab_d094_m040_010.mbe/000_Sheet1.csv,5,2,string 2,{fc(57e4f1)I'm too depressed myself to cheer anyone else up. I'm just one big mess of confusion.},"{fc(57e4f1)Ich bin zu deprimiert, um andere aufzuheitern.}",translate,translated,displayed-string:fc-repair,fc4e71385aa586238ca517d3ddfb30b1ca023a1b4966a7f722a7b6b932ef2aa9
4a7a4e85837b9d9b0d312a64,app_text01.dx11.mvgl,app_text04.dx11.mvgl,message/s14_a_splatter_ab_d094_m040_010.mbe/000_Sheet1.csv,5,4,string 4,{fc(57e4f1)I'm too depressed myself to cheer anyone else up. I'm just one big mess of confusion.},"{fc(57e4f1)Ich bin zu deprimiert, um andere aufzuheitern.}",translate,translated,displayed-string:fc-repair,fc4e71385aa586238ca517d3ddfb30b1ca023a1b4966a7f722a7b6b932ef2aa9
38c9b9ce6d9aec0e97a02716,app_text01.dx11.mvgl,app_text04.dx11.mvgl,message/s14_a_splatter_ab_d094_m040_010.mbe/000_Sheet1.csv,6,2,string 2,"By the way... What are you up to, Hiruko?","Übrigens, was hast du vor, Hiruko?",translate,translated,displayed-string,99456b4e072b8b5b527f24301aeb7847313e46ed4e998c73b758779ca5f6fc0f
