cell_id,source_archive,target_archive,csv_rel,row_index,column_index,field,english,german,classification,status,reason,source_sha256
905887ce721511347ac37ec0,app_text01.dx11.mvgl,app_text04.dx11.mvgl,message/s13_0_sftolove_00_d008_m050_060.mbe/000_Sheet1.csv,1,2,string 2,Another bloodbath... We really did a number on these guys.,Noch ein Blutbad... wir haben wirklich eine Nummer bei diesen Typen gemacht.,translate,translated,displayed-string,ab01d67ba382317cc60c25c0b04d0477dbe28c96f45a41910c51b20c47d0b5cd
1eac65c524b5e0851ed2d7a6,app_text01.dx11.mvgl,app_text04.dx11.mvgl,message/s13_0_sftolove_00_d008_m050_060.mbe/000_Sheet1.csv,1,3,string2 3,s13_0_SFtoLove_00_d008_m050_060_0010,s13_0_SFtoLove_00_d008_m050_060_0010,protected,protected,resource-or-id,4a476583a90ba75810132c0fcfb3464f7e1094b3fb002f58c4ce192c4017ddfb
d5347c3f775a6662d51a8471,app_text01.dx11.mvgl,app_text04.dx11.mvgl,message/s13_0_sftolove_00_d008_m050_060.mbe/000_Sheet1.csv,1,4,string 4,Another bloodbath... We really did a number on these guys.,Noch ein Blutbad... wir haben wirklich eine Nummer bei diesen Typen gemacht.,translate,translated,displayed-string,ab01d67ba382317cc60c25c0b04d0477dbe28c96f45a41910c51b20c47d0b5cd
eb13575fd21172d39e5abb61,app_text01.dx11.mvgl,app_text04.dx11.mvgl,message/s13_0_sftolove_00_d008_m050_060.mbe/000_Sheet1.csv,2,2,string 2,"All thanks to my {fc(ff635b)Galactic Bazooka}, of course!",Dank natürlich meinem {fc(ff635b)Galaktische Bazooka}!,translate,translated,displayed-string:fc-repair,b3c3b775df6cd24e2aa2135ba4e26efc8bb6d5a1971707917dfa7c6e71f8f663
6a2cd1535eb956d9b85bb7ae,app_text01.dx11.mvgl,app_text04.dx11.mvgl,message/s13_0_sftolove_00_d008_m050_060.mbe/000_Sheet1.csv,2,3,string2 3,s13_0_SFtoLove_00_d008_m050_060_0020,s13_0_SFtoLove_00_d008_m050_060_0020,protected,protected,resource-or-id,a55cd560aa16389b1610543b2414f21260128d343640895d74a6066e8425c527
718ff8e6b1b82fe5852d82f8,app_text01.dx11.mvgl,app_text04.dx11.mvgl,message/s13_0_sftolove_00_d008_m050_060.mbe/000_Sheet1.csv,2,4,string 4,"All thanks to my {fc(ff635b)Galactic Bazooka}, of course!",Dank natürlich meinem {fc(ff635b)Galaktische Bazooka}!,translate,translated,displayed-string:fc-repair,b3c3b775df6cd24e2aa2135ba4e26efc8bb6d5a1971707917dfa7c6e71f8f663
ed9d188cacc1ed357f88cb97,app_text01.dx11.mvgl,app_text04.dx11.mvgl,message/s13_0_sftolove_00_d008_m050_060.mbe/000_Sheet1.csv,3,2,string 2,Are we naming our attacks now...?,Nennen wir jetzt unsere Angriffe...?,translate,translated,displayed-string,55162b4d1b508f37d6e4a1544cce30d42e6ef38287585faab51f266db23f978b
66ae77b00268c05f0cc46b22,app_text01.dx11.mvgl,app_text04.dx11.mvgl,message/s13_0_sftolove_00_d008_m050_060.mbe/000_Sheet1.csv,3,3,string2 3,s13_0_SFtoLove_00_d008_m050_060_0030,s13_0_SFtoLove_00_d008_m050_060_0030,protected,protected,resource-or-id,8c115ebca915781bc8df65a5c3cfd7aff5369b38507fd315729a271c0954eade
4c77164c99b1a6b7a2f9a541,app_text01.dx11.mvgl,app_text04.dx11.mvgl,message/s13_0_sftolove_00_d008_m050_060.mbe/000_Sheet1.csv,3,4,string 4,Are we naming our attacks now...?,Nennen wir jetzt unsere Angriffe...?,translate,translated,displayed-string,55162b4d1b508f37d6e4a1544cce30d42e6ef38287585faab51f266db23f978b
b784a6e9983be2bfc9d4243f,app_text01.dx11.mvgl,app_text04.dx11.mvgl,message/s13_0_sftolove_00_d008_m050_060.mbe/000_Sheet1.csv,4,2,string 2,"More importantly, what do we do about them?",Noch wichtiger: Was machen wir mit ihnen?,translate,translated,displayed-string,10ad3c6f75254283e1db55b642244b79218e908c8770f170c3c82561f4e6d426
9a22ad33dd7fcba126021058,app_text01.dx11.mvgl,app_text04.dx11.mvgl,message/s13_0_sftolove_00_d008_m050_060.mbe/000_Sheet1.csv,4,3,string2 3,s13_0_SFtoLove_00_d008_m050_060_0040,s13_0_SFtoLove_00_d008_m050_060_0040,protected,protected,resource-or-id,cee876735b69fec57a71930a8ae4d12088a303ec9a3644b19ba111af10cd3a7a
169ed158c3289a3b2d974a90,app_text01.dx11.mvgl,app_text04.dx11.mvgl,message/s13_0_sftolove_00_d008_m050_060.mbe/000_Sheet1.csv,4,4,string 4,"More importantly, what do we do about them?",Noch wichtiger: Was machen wir mit ihnen?,translate,translated,displayed-string,10ad3c6f75254283e1db55b642244b79218e908c8770f170c3c82561f4e6d426
ec2dce22bdd7c259d902c40b,app_text01.dx11.mvgl,app_text04.dx11.mvgl,message/s13_0_sftolove_00_d008_m050_060.mbe/000_Sheet1.csv,5,2,string 2,"{fc(57e4f1)Ima pointed to where the figure we'd dubbed ""Hoodie"" stood.}","{fc(57e4f1)Ima wies darauf hin, wo die Figur stand, die wir ""Hoodie"" nannten.}",translate,translated,displayed-string:fc-repair,fefe4e6bb4031f214af4a7664a933d967ac3f35accd0be48345cb03a9f52711c
7a9804386f169b275e7de5cf,app_text01.dx11.mvgl,app_text04.dx11.mvgl,message/s13_0_sftolove_00_d008_m050_060.mbe/000_Sheet1.csv,5,3,string2 3,pic_voice,pic_voice,protected,protected,resource-or-id,cab7b17cba7f601c1eccfd3be53c8e051c4ae21bfa05a8b49ea8a2e976e30cff
433ced82a98c868905cc447b,app_text01.dx11.mvgl,app_text04.dx11.mvgl,message/s13_0_sftolove_00_d008_m050_060.mbe/000_Sheet1.csv,5,4,string 4,"{fc(57e4f1)Ima pointed to where the figure we'd dubbed ""Hoodie"" stood.}","{fc(57e4f1)Ima wies darauf hin, wo die Figur stand, die wir ""Hoodie"" nannten.}",translate,translated,displayed-string:fc-repair,fefe4e6bb4031f214af4a7664a933d967ac3f35accd0be48345cb03a9f52711c
014c2cf1b73abaa7bf824208,app_text01.dx11.mvgl,app_text04.dx11.mvgl,message/s13_0_sftolove_00_d008_m050_060.mbe/000_Sheet1.csv,6,2,string 2,"{fc(57e4f1)They began walking toward us with slow deliberation. Then, they pulled back their hood, revealing...}","{fc(57e4f1)Sie gingen langsam auf uns zu, zogen ihre Kapuze zurück und enthüllten...}",translate,translated,displayed-string:fc-repair,d4b78678bf6027832d83b51db61166e4c3350fde8906348222848d2a616664bc
b699bc33389c7a693602f5d8,app_text01.dx11.mvgl,app_text04.dx11.mvgl,message/s13_0_sftolove_00_d008_m050_060.mbe/000_Sheet1.csv,6,3,string2 3,pic_voice,pic_voice,protected,protected,resource-or-id,cab7b17cba7f601c1eccfd3be53c8e051c4ae21bfa05a8b49ea8a2e976e30cff
